Orde_ ID;Order_Number;Week;Date_Time;Comment;Merchandise_Revenue;Payment_Method;PO_ ID;Rating;Reasons;Shipping_Type;State
107723;77631645;33;13/08/2017 00:03;;20,45 ;Dinheiro;27;;;retirar;São Paulo
107724;89068434;33;13/08/2017 00:06;;28,68 ;Cartão de Crédito;24;;;receber;São Paulo
107742;14991750;33;13/08/2017 00:23;;53,92 ;Cartão de Débito;28;;;receber;São Paulo
107747;47229152;33;13/08/2017 00:32;muiiiitoooo foooddaaaaa!!!!!!!11;30,13 ;Cartão de Crédito;31;5;;receber;Santo André
107748;24450429;33;13/08/2017 00:35;;29,66 ;Cartão de Débito;21;5;;receber;São Paulo
107766;2676867;33;13/08/2017 01:23;;29,66 ;Cartão de Débito;33;;;receber;Rio de Janeiro
107767;95331845;33;13/08/2017 01:24;;42,62 ;Cartão de Débito;20;;;receber;São Paulo
107768;52998792;33;13/08/2017 01:33;;129,12 ;Cartão de Débito;21;5;;receber;São Paulo
107793;62149456;33;13/08/2017 02:49;;51,65 ;Cartão de Débito;30;;;receber;São Paulo
107794;47040654;33;13/08/2017 02:59;;57,36 ;Cartão de Crédito;26;;;receber;São Paulo
107795;83376693;33;13/08/2017 03:01;;51,65 ;Cartão de Crédito;30;-1;;receber;São Paulo
107813;13095003;33;13/08/2017 10:33;;28,64 ;Dinheiro;65;5;;retirar;Nova Iguaçu
107818;53783894;33;13/08/2017 10:53;;71,88 ;Cartão de Débito;42;5;;receber;Rio de Janeiro
107822;59647458;33;13/08/2017 11:05;;22,85 ;Cartão de Crédito;23;;;retirar;São Bernardo do Campo
107837;3283629;33;13/08/2017 11:26;;105,41 ;Cartão de Débito;52;;;receber;Belo Horizonte
107838;53671246;33;13/08/2017 11:28;;62,30 ;Dinheiro;42;5;;receber;Rio de Janeiro
107842;86158537;33;13/08/2017 11:36;;32,45 ;Cartão de Crédito;31;;;retirar;São Paulo
107864;62741719;33;13/08/2017 12:12;;146,06 ;Dinheiro;65;5;;retirar;Nova Iguaçu
107865;97757338;33;13/08/2017 12:15;;201,40 ;Cartão de Débito;50;;;receber;Fortaleza
107866;60511099;33;13/08/2017 12:17;;66,43 ;Dinheiro;65;;;receber;Mesquita
107884;28150845;33;13/08/2017 12:31;;48,67 ;Cartão de Crédito;31;-1;;retirar;São Paulo
107892;31521552;33;13/08/2017 12:39;;71,40 ;Dinheiro;65;-1;;receber;Nova Iguaçu
107893;61551567;33;13/08/2017 12:42;;91,97 ;Cartão de Débito;42;;;receber;Rio de Janeiro
107908;67378255;33;13/08/2017 12:56;;34,37 ;Dinheiro;65;5;;retirar;Nova Iguaçu
107912;24520640;33;13/08/2017 12:59;;97,34 ;Dinheiro;27;5;;receber;São Paulo
107914;58042937;33;13/08/2017 13:04;;43,92 ;Cartão de Crédito;66;;;receber;Belo Horizonte
107937;48297034;33;13/08/2017 13:29;;40,83 ;Cartão de Débito;36;;;receber;Rio de Janeiro
107938;83461369;33;13/08/2017 13:30;;44,48 ;Dinheiro;36;;;receber;Rio de Janeiro
107939;6232261;33;13/08/2017 13:31;;34,37 ;Dinheiro;65;;;retirar;Nova Iguaçu
107957;6542932;33;13/08/2017 14:06;;57,50 ;Cartão de Crédito;17;;;receber;Campinas
107966;7264735;33;13/08/2017 14:20;;29,74 ;Dinheiro;52;5;;receber;undefined
107967;16436150;33;13/08/2017 14:21;;32,45 ;Cartão de Crédito;23;5;;receber;Diadema
107985;1468953;33;13/08/2017 14:34;;28,75 ;Cartão de Crédito;22;;;receber;São Paulo
107986;22634043;33;13/08/2017 14:34;;33,50 ;Dinheiro;66;;;receber;Belo Horizonte
107987;29562820;33;13/08/2017 14:34;;43,04 ;Cartão de Débito;18;-1;;receber;São Paulo
108009;73586879;33;13/08/2017 15:00;;34,46 ;Dinheiro;25;;;receber;São Paulo
108010;85390208;33;13/08/2017 15:00;;20,45 ;Dinheiro;27;;;retirar;São Paulo
108011;15666897;33;13/08/2017 15:01;;68,74 ;Dinheiro;65;5;;receber;Nova Iguaçu
108029;9072605;33;13/08/2017 15:16;;48,69 ;Cartão de Crédito;66;5;;receber;Belo Horizonte
108037;9692762;33;13/08/2017 15:21;;63,17 ;Cartão de Débito;42;;;receber;Rio de Janeiro
108038;70621744;33;13/08/2017 15:24;;37,34 ;Dinheiro;26;;;receber;São Paulo
108056;40283539;33;13/08/2017 15:47;;28,56 ;Dinheiro;38;;;receber;São Paulo
108057;71649849;33;13/08/2017 15:50;;20,45 ;Dinheiro;31;;;retirar;undefined
108058;14589223;33;13/08/2017 15:50;;129,79 ;Cartão de Crédito;43;;;receber;São José do Rio Preto
108080;26062001;33;13/08/2017 16:27;;39,98 ;Cartão de Débito;20;5;;receber;São Paulo
108081;51983353;33;13/08/2017 16:29;;29,88 ;Dinheiro;28;;;receber;São Paulo
108085;35546724;33;13/08/2017 16:33;;51,65 ;Cartão de Débito;20;;;receber;São Paulo
108100;55430329;33;13/08/2017 16:59;;30,62 ;Cartão de Crédito;26;;;receber;São Paulo
108108;96342224;33;13/08/2017 17:07;;28,80 ;Dinheiro;65;5;;receber;Mesquita
108109;35199137;33;13/08/2017 17:07;;20,45 ;Dinheiro;27;5;;retirar;São Paulo
108127;81256788;33;13/08/2017 17:23;;93,90 ;Dinheiro;65;4;;receber;Belford Roxo
108128;17647099;33;13/08/2017 17:27;;32,45 ;Dinheiro;31;4;;receber;São Paulo
108129;43897602;33;13/08/2017 17:27;;20,45 ;Cartão de Crédito;27;5;;retirar;undefined
108152;80262486;33;13/08/2017 18:01;;177,31 ;Dinheiro;65;5;;receber;Nova Iguaçu
108156;32140272;33;13/08/2017 18:07;;29,02 ;Cartão de Débito;61;;;receber;São Paulo
108157;23283763;33;13/08/2017 18:08;;34,37 ;Dinheiro;65;;;receber;Nova Iguaçu
108172;60124778;33;13/08/2017 18:39;;17,62 ;Dinheiro;57;;;receber;Colombo
108180;70164726;33;13/08/2017 18:52;;37,34 ;Cartão de Crédito;26;-1;;receber;São Paulo
108181;84354143;33;13/08/2017 18:52;;42,45 ;Cartão de Débito;33;;;receber;Rio de Janeiro
108199;99235645;33;13/08/2017 19:25;;40,10 ;Dinheiro;65;;;receber;Nova Iguaçu
108200;18941577;33;13/08/2017 19:25;;28,70 ;Cartão de Débito;65;;;receber;Nova Iguaçu
108201;84142505;33;13/08/2017 19:26;;55,58 ;Dinheiro;21;;;receber;São Paulo
108226;84191329;33;13/08/2017 20:13;;284,06 ;Cartão de Débito;20;;;receber;São Paulo
108227;7871939;33;13/08/2017 20:20;;32,45 ;Cartão de Crédito;20;;;receber;São Paulo
108228;70215267;33;13/08/2017 20:25;;36,38 ;Cartão de Crédito;30;;;receber;São Paulo
108247;4646034;33;13/08/2017 21:20;;37,34 ;Cartão de Crédito;21;5;;receber;São Paulo
108252;45625764;33;13/08/2017 21:28;;51,65 ;Cartão de Débito;20;1;;receber;São Paulo
108253;96266884;33;13/08/2017 21:28;;50,26 ;Cartão de Crédito;21;;;receber;São Paulo
108271;45184285;33;13/08/2017 22:14;;28,80 ;Cartão de Crédito;17;;;receber;Campinas
108272;42280341;33;13/08/2017 22:19;;1.869,12 ;Dinheiro;40;5;;receber;Rio de Janeiro
108273;876913;33;13/08/2017 22:22;;44,50 ;Cartão de Crédito;21;5;;receber;São Paulo
108299;56770391;34;14/08/2017 10:10;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108300;14142269;34;14/08/2017 10:10;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108301;87254351;34;14/08/2017 10:11;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108319;76727301;34;14/08/2017 10:29;;19,94 ;Dinheiro;59;;;retirar;undefined
108324;15801274;34;14/08/2017 10:32;;19,94 ;Dinheiro;59;;;retirar;undefined
108328;295012;34;14/08/2017 11:01;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108343;59983671;34;14/08/2017 11:12;;19,94 ;Dinheiro;59;;;retirar;undefined
108344;227416;34;14/08/2017 11:13;;19,94 ;Dinheiro;59;;;retirar;undefined
108348;4584857;34;14/08/2017 11:18;;19,94 ;Dinheiro;59;;;retirar;undefined
108370;94359155;34;14/08/2017 11:41;;19,94 ;Dinheiro;59;;;retirar;undefined
108371;56660705;34;14/08/2017 11:42;;19,94 ;Dinheiro;59;;;retirar;undefined
108372;96521817;34;14/08/2017 11:43;;19,94 ;Dinheiro;59;;;retirar;undefined
108390;46705278;34;14/08/2017 12:02;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108398;50141967;34;14/08/2017 12:08;;63,17 ;Dinheiro;42;5;;receber;Rio de Janeiro
108399;18590357;34;14/08/2017 12:09;;19,94 ;Dinheiro;59;;;retirar;undefined
108414;35522258;34;14/08/2017 12:24;;19,94 ;Dinheiro;59;;;retirar;undefined
108418;89670036;34;14/08/2017 13:24;;59,76 ;Cartão de Débito;29;;;receber;São Paulo
108419;58989792;34;14/08/2017 13:41;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108441;16567552;34;14/08/2017 14:08;;18,74 ;Dinheiro;59;;;retirar;undefined
108442;65332883;34;14/08/2017 14:09;;18,74 ;Dinheiro;59;;;retirar;undefined
108443;18320552;34;14/08/2017 14:10;;18,74 ;Dinheiro;59;;;retirar;undefined
108461;73040170;34;14/08/2017 14:23;;18,74 ;Dinheiro;59;;;retirar;undefined
108469;5899462;34;14/08/2017 14:33;;18,74 ;Dinheiro;59;;;retirar;undefined
108470;2937308;34;14/08/2017 14:34;;18,74 ;Dinheiro;59;;;retirar;undefined
108488;89674692;34;14/08/2017 15:07;;19,94 ;Dinheiro;59;;;retirar;undefined
108489;52670003;34;14/08/2017 15:08;;19,94 ;Dinheiro;59;;;retirar;undefined
108490;37840515;34;14/08/2017 15:20;;19,94 ;Dinheiro;59;;;retirar;undefined
108513;36924953;34;14/08/2017 15:42;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108514;17185723;34;14/08/2017 15:43;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108515;8415563;34;14/08/2017 15:43;;19,94 ;Dinheiro;59;;;retirar;Belo Horizonte
108535;30008547;34;14/08/2017 18:14;;16,39 ;Cartão de Crédito;66;;;receber;undefined
108543;21817460;34;14/08/2017 19:05;;35,65 ;Cartão de Crédito;66;-1;;receber;Belo Horizonte
108544;43472584;34;14/08/2017 19:06;;92,48 ;Cartão de Débito;66;5;;receber;Belo Horizonte
108566;91660493;34;14/08/2017 20:27;;86,11 ;Cartão de Débito;36;;;receber;Rio de Janeiro
108568;15345366;34;14/08/2017 20:31;;28,03 ;Cartão de Débito;17;5;;receber;Campinas
108569;70169231;34;14/08/2017 20:33;;39,65 ;Dinheiro;43;5;;receber;São José do Rio Preto
108593;73585732;34;14/08/2017 21:45;;18,13 ;Cartão de Débito;66;5;;receber;Belo Horizonte
108594;51320109;34;14/08/2017 21:46;;28,01 ;Cartão de Crédito;36;5;;receber;Rio de Janeiro
108598;23755910;34;14/08/2017 21:49;;33,95 ;Cartão de Débito;17;;;receber;Campinas
108640;92976873;34;15/08/2017 13:14;;24,45 ;Cartão de Débito;39;5;;receber;Belo Horizonte
108678;78861651;34;15/08/2017 17:24;;47,90 ;Dinheiro;39;5;;receber;Belo Horizonte
108681;32733740;34;15/08/2017 17:40;;31,15 ;Dinheiro;42;-1;;retirar;Rio de Janeiro
108708;36902164;34;15/08/2017 19:33;;29,88 ;Cartão de Crédito;21;;;receber;São Paulo
108709;67793879;34;15/08/2017 19:38;;28,51 ;Cartão de Crédito;36;5;;receber;Rio de Janeiro
108710;27154449;34;15/08/2017 19:40;;63,17 ;Cartão de Débito;33;5;;receber;Rio de Janeiro
108734;74015614;34;15/08/2017 21:25;;37,34 ;Dinheiro;33;5;;receber;Rio de Janeiro
108740;84180195;34;15/08/2017 21:34;;16,39 ;Cartão de Crédito;66;;;receber;Belo Horizonte
108742;36192444;34;15/08/2017 21:38;;28,75 ;Cartão de Crédito;21;;;receber;São Paulo
108758;71264670;34;15/08/2017 22:35;;31,58 ;Cartão de Débito;33;;;receber;Rio de Janeiro
108766;88866345;34;15/08/2017 23:20;;36,04 ;Cartão de Crédito;18;;;receber;São Paulo
108767;38071999;34;15/08/2017 23:22;;16,39 ;Cartão de Crédito;66;;;receber;Belo Horizonte
108789;85039084;34;16/08/2017 15:07;;20,45 ;Cartão de Crédito;31;;;receber;São Paulo
108790;50050615;34;16/08/2017 15:07;;20,45 ;Cartão de Crédito;31;;;receber;São Paulo
108791;83614789;34;16/08/2017 15:08;;20,45 ;Cartão de Crédito;31;;;receber;São Paulo
108821;49875528;34;16/08/2017 16:47;;50,70 ;Dinheiro;66;3;;receber;Belo Horizonte
108822;42581646;34;16/08/2017 16:55;;16,75 ;Dinheiro;27;;;retirar;São Paulo
108823;54929633;34;16/08/2017 16:57;;324,48 ;Cartão de Crédito;23;;;receber;Diadema
108844;43058509;34;16/08/2017 17:30;;42,05 ;Cartão de Crédito;22;4;;receber;São Paulo
108849;69387025;34;16/08/2017 17:42;;20,45 ;Cartão de Crédito;31;;;receber;undefined
108850;46045546;34;16/08/2017 17:43;;20,45 ;Dinheiro;31;5;;receber;undefined
108873;44751632;34;16/08/2017 18:37;;46,24 ;Dinheiro;66;;;receber;Belo Horizonte
108874;74989277;34;16/08/2017 18:38;;33,54 ;Cartão de Crédito;21;5;;receber;São Paulo
108875;24589299;34;16/08/2017 18:44;Primeira vez q peço é a cerveja veio quente pra caramba. Passei vergonha com os convidados. Dificilmente pedirei outra vez;30,29 ;Dinheiro;53;1;;receber;São Paulo
108901;77331204;34;16/08/2017 19:49;;32,45 ;Cartão de Débito;23;5;;receber;São Bernardo do Campo
108902;86182752;34;16/08/2017 19:49;;51,65 ;Cartão de Débito;21;-1;;receber;São Paulo
108903;87774297;34;16/08/2017 19:50;;171,84 ;Dinheiro;65;;;receber;Belford Roxo
108921;38857005;34;16/08/2017 20:34;;51,92 ;Cartão de Débito;42;5;;retirar;Rio de Janeiro
108926;60290498;34;16/08/2017 20:41;;47,81 ;Cartão de Débito;21;;;receber;São Paulo
108930;63845652;34;16/08/2017 20:49;;37,34 ;Cartão de Crédito;33;;;receber;Rio de Janeiro
108945;44492383;34;16/08/2017 21:24;;63,17 ;Cartão de Crédito;33;;;receber;Rio de Janeiro
108946;6115032;34;16/08/2017 21:25;;30,91 ;Cartão de Crédito;21;;;receber;São Paulo
108950;33943813;34;16/08/2017 21:33;;30,06 ;Dinheiro;33;;;receber;Rio de Janeiro
108972;51375820;34;16/08/2017 22:32;;51,65 ;Cartão de Débito;20;5;;receber;São Paulo
108973;92433465;34;16/08/2017 22:35;;23,88 ;Cartão de Crédito;36;5;;receber;Rio de Janeiro
108974;63347293;34;16/08/2017 22:35;;33,50 ;Cartão de Débito;42;;;receber;Rio de Janeiro
108992;78238564;34;16/08/2017 23:50;;37,34 ;Cartão de Crédito;21;5;;receber;São Paulo
109000;49251680;34;17/08/2017 01:49;;28,68 ;Dinheiro;53;;;receber;São Paulo
109001;12590665;34;17/08/2017 01:53;;30,62 ;Cartão de Crédito;29;-1;;receber;São Paulo
109017;99663655;34;17/08/2017 13:39;;33,50 ;Cartão de Débito;30;;;receber;São Paulo
109021;19406959;34;17/08/2017 14:30;;33,50 ;Dinheiro;39;;;receber;Belo Horizonte
109022;98144981;34;17/08/2017 14:35;;4.592,16 ;Cartão de Débito;22;;;receber;São Paulo
109045;42426352;34;17/08/2017 16:58;;32,45 ;Cartão de Débito;20;5;;receber;São Paulo
109046;52295804;34;17/08/2017 17:03;;29,78 ;Dinheiro;18;-1;;receber;São Paulo
109047;64405546;34;17/08/2017 17:10;;80,28 ;Cartão de Crédito;35;;;receber;São Paulo
109071;21109102;34;17/08/2017 18:29;;63,87 ;Cartão de Crédito;42;5;;receber;Rio de Janeiro
109088;73719069;34;17/08/2017 18:50;;129,79 ;Cartão de Crédito;56;;;receber;Fortaleza
109089;24687911;34;17/08/2017 18:53;;52,70 ;Cartão de Débito;40;;;receber;Rio de Janeiro
109107;51604285;34;17/08/2017 19:28;;28,01 ;Cartão de Débito;61;5;;receber;São Paulo
109108;28533770;34;17/08/2017 19:31;;28,51 ;Dinheiro;33;;;receber;Rio de Janeiro
109109;56657277;34;17/08/2017 19:32;;130,30 ;Cartão de Débito;19;;;receber;undefined
109133;65722394;34;17/08/2017 20:16;;137,47 ;Cartão de Crédito;35;;;receber;São Paulo
109134;73299064;34;17/08/2017 20:16;;45,98 ;Dinheiro;42;5;;retirar;Rio de Janeiro
109135;22163049;34;17/08/2017 20:18;;34,16 ;Cartão de Crédito;21;;;receber;São Paulo
109153;65380460;34;17/08/2017 21:13;;55,82 ;Cartão de Débito;53;5;;receber;undefined
109161;5340272;34;17/08/2017 21:19;;37,32 ;Cartão de Crédito;64;;;receber;Rio de Janeiro
109162;10198158;34;17/08/2017 21:23;;28,57 ;Dinheiro;56;5;;receber;Fortaleza
109180;9259277;34;17/08/2017 22:18;;63,80 ;Cartão de Crédito;26;;;receber;São Paulo
109181;12773823;34;17/08/2017 22:18;;20,45 ;Cartão de Crédito;23;5;;receber;Diadema
109182;25311461;34;17/08/2017 22:21;;28,39 ;Cartão de Crédito;17;;;receber;Campinas
109204;93148265;34;17/08/2017 23:23;;56,02 ;Cartão de Crédito;33;;;receber;Rio de Janeiro
109205;28087677;34;17/08/2017 23:25;;16,75 ;Dinheiro;17;;;receber;Campinas
109209;23434062;34;17/08/2017 23:32;;57,50 ;Cartão de Débito;33;;;receber;Rio de Janeiro
109226;67253733;34;18/08/2017 00:56;;2.905,54 ;Dinheiro;21;;;retirar;undefined
109234;27478877;34;18/08/2017 12:01;;97,34 ;Dinheiro;21;5;;receber;São Paulo
109235;26852261;34;18/08/2017 12:02;;36,44 ;Dinheiro;18;;;receber;São Paulo
109253;32861039;34;18/08/2017 14:02;;20,45 ;Dinheiro;23;5;;receber;São Bernardo do Campo
109254;61257989;34;18/08/2017 14:06;;17,62 ;Dinheiro;57;-1;;receber;undefined
109255;97028019;34;18/08/2017 14:26;;157,26 ;Cartão de Crédito;21;;;receber;São Paulo
109277;41479098;34;18/08/2017 16:10;;3.301,06 ;Cartão de Crédito;22;;;receber;São Paulo
109281;88965365;34;18/08/2017 16:15;;48,67 ;Dinheiro;23;-1;;receber;São Bernardo do Campo
109282;77062426;34;18/08/2017 16:16;;157,70 ;Cartão de Crédito;30;;;receber;São Paulo
109297;70876048;34;18/08/2017 16:59;;49,73 ;Cartão de Crédito;56;-1;;receber;Fortaleza
109305;10275158;34;18/08/2017 17:25;;142,30 ;Dinheiro;39;5;;retirar;Belo Horizonte
109306;76778984;34;18/08/2017 17:26;;48,67 ;Cartão de Crédito;21;5;;receber;São Paulo
109324;91590290;34;18/08/2017 18:01;;57,50 ;Cartão de Crédito;66;5;;receber;Belo Horizonte
109325;20786739;34;18/08/2017 18:01;;97,34 ;Dinheiro;38;;;receber;São Paulo
109326;14172074;34;18/08/2017 18:02;;32,45 ;Cartão de Débito;39;3;;receber;Belo Horizonte
109351;88200528;34;18/08/2017 18:35;;216,58 ;Cartão de Crédito;56;5;;receber;Fortaleza
109352;49722943;34;18/08/2017 18:35;;48,67 ;Dinheiro;52;-1;;receber;Belo Horizonte
109353;56425677;34;18/08/2017 18:36;;22,85 ;Cartão de Débito;23;5;;receber;Diadema
109384;45925225;34;18/08/2017 19:03;;32,34 ;Cartão de Crédito;33;;;receber;Rio de Janeiro
109390;82040738;34;18/08/2017 19:06;;68,74 ;Dinheiro;65;5;;retirar;Nova Iguaçu
109391;83375494;34;18/08/2017 19:07;;71,88 ;Cartão de Crédito;42;5;;receber;Rio de Janeiro
109411;80034430;34;18/08/2017 19:28;;42,05 ;Cartão de Crédito;21;;;receber;São Paulo
109412;78137671;34;18/08/2017 19:28;;59,88 ;Cartão de Débito;33;5;;receber;Rio de Janeiro
109413;99781784;34;18/08/2017 19:28;;35,42 ;Cartão de Crédito;42;;;receber;Rio de Janeiro
109438;61037030;34;18/08/2017 20:07;Muito bom e rapido;105,41 ;Cartão de Crédito;25;5;;receber;São Paulo
109439;37978669;34;18/08/2017 20:07;;55,49 ;Dinheiro;33;;;receber;Rio de Janeiro
109440;92276940;34;18/08/2017 20:10;;28,01 ;Dinheiro;34;;;receber;São Paulo
109458;13871100;34;18/08/2017 20:30;;29,74 ;Dinheiro;56;5;;receber;Fortaleza
109463;1283443;34;18/08/2017 20:32;;32,45 ;Cartão de Débito;25;;;receber;São Paulo
109467;29098932;34;18/08/2017 20:36;;42,05 ;Cartão de Crédito;21;5;;receber;São Paulo
109482;4862135;34;18/08/2017 20:48;;47,92 ;Cartão de Débito;21;;;receber;São Paulo
109483;88713513;34;18/08/2017 20:50;Muitos rápidos, excelente!!!;74,69 ;Cartão de Crédito;23;5;;receber;Diadema
109487;85859561;34;18/08/2017 20:52;;109,26 ;Cartão de Crédito;21;;;receber;São Paulo
109509;53268001;34;18/08/2017 21:09;;97,34 ;Cartão de Crédito;62;;;receber;Osasco
109510;29515177;34;18/08/2017 21:11;;51,79 ;Cartão de Débito;42;;;receber;Rio de Janeiro
109511;65186044;34;18/08/2017 21:12;;324,48 ;Cartão de Débito;17;;;receber;Campinas
109529;48816033;34;18/08/2017 21:25;;55,54 ;Cartão de Crédito;30;;;receber;São Paulo
109537;60556739;34;18/08/2017 21:31;;42,77 ;Cartão de Crédito;33;5;;receber;Rio de Janeiro
109538;62803768;34;18/08/2017 21:32;;32,45 ;Cartão de Crédito;25;5;;receber;São Paulo
109553;18536412;34;18/08/2017 21:45;;28,75 ;Dinheiro;28;;;receber;São Paulo
109557;14615677;34;18/08/2017 21:49;;28,72 ;Cartão de Crédito;33;5;;receber;Rio de Janeiro
109558;2079745;34;18/08/2017 21:50;;129,79 ;Cartão de Crédito;27;;;receber;undefined
109580;81379863;34;18/08/2017 22:12;;40,73 ;Cartão de Crédito;66;;;receber;Belo Horizonte
109581;11255810;34;18/08/2017 22:13;;42,05 ;Cartão de Débito;25;;;receber;São Paulo
109582;60518716;34;18/08/2017 22:15;;16,58 ;Cartão de Crédito;27;5;;receber;São Paulo
109600;80191181;34;18/08/2017 22:32;;59,76 ;Cartão de Débito;19;;;receber;Santo André
109608;24836093;34;18/08/2017 22:41;;68,93 ;Cartão de Crédito;33;5;;receber;Rio de Janeiro
109609;5351064;34;18/08/2017 22:42;;59,76 ;Cartão de Crédito;35;;;receber;Taboão da Serra
109627;25073103;34;18/08/2017 22:59;;28,42 ;Cartão de Débito;23;5;;receber;São Bernardo do Campo
109628;36086254;34;18/08/2017 23:00;;28,03 ;Dinheiro;20;;;receber;São Paulo
109629;98399336;34;18/08/2017 23:00;;42,77 ;Cartão de Débito;60;;;receber;Rio de Janeiro
109652;43679379;34;18/08/2017 23:33;;30,13 ;Cartão de Débito;21;;;receber;São Paulo
109653;25656232;34;18/08/2017 23:33;;47,12 ;Cartão de Crédito;45;5;;receber;Belo Horizonte
109654;94385837;34;18/08/2017 23:35;;67,60 ;Cartão de Crédito;21;5;;receber;São Paulo
109672;34958562;34;18/08/2017 23:46;;59,92 ;Cartão de Débito;23;5;;receber;São Bernardo do Campo
109680;17163400;34;18/08/2017 23:51;;57,10 ;Dinheiro;66;;;receber;Belo Horizonte
109681;28973190;34;18/08/2017 23:53;;162,24 ;Cartão de Débito;27;;;receber;São Paulo
109699;5881751;34;19/08/2017 00:18;;28,75 ;Cartão de Crédito;21;5;;receber;São Paulo
109700;99643386;34;19/08/2017 00:21;;28,06 ;Cartão de Débito;36;;;receber;Rio de Janeiro
109701;14788034;34;19/08/2017 00:21;;31,58 ;Dinheiro;33;;;receber;Rio de Janeiro
109723;48073770;34;19/08/2017 00:55;;29,02 ;Dinheiro;36;;;receber;Rio de Janeiro
109724;58338050;34;19/08/2017 00:57;;30,59 ;Cartão de Débito;53;;;receber;São Paulo
109728;94510564;34;19/08/2017 01:02;;324,48 ;Cartão de Crédito;43;;;receber;São José do Rio Preto
109743;30770225;34;19/08/2017 01:30;;57,36 ;Cartão de Crédito;30;;;receber;São Paulo
109752;37781904;34;19/08/2017 01:52;;31,93 ;Cartão de Crédito;31;;;receber;Santo André
109753;76614556;34;19/08/2017 01:57;;34,34 ;Cartão de Crédito;31;;;receber;Santo André
109771;3913240;34;19/08/2017 10:23;;34,37 ;Dinheiro;65;5;;receber;Belford Roxo
109772;89186279;34;19/08/2017 10:59;;22,85 ;Cartão de Crédito;45;5;;receber;Belo Horizonte
109773;60088347;34;19/08/2017 11:14;;44,98 ;Cartão de Crédito;33;3;;receber;Rio de Janeiro
109796;33435176;34;19/08/2017 12:06;;85,92 ;Dinheiro;65;5;;retirar;Nova Iguaçu
109800;95321000;34;19/08/2017 12:14;;32,45 ;Cartão de Crédito;25;;;receber;São Paulo
109801;28580595;34;19/08/2017 12:18;;355,46 ;Cartão de Crédito;40;5;;receber;Rio de Janeiro
109816;15176652;34;19/08/2017 12:47;;54,08 ;Dinheiro;27;;;receber;São Paulo
109824;88209306;34;19/08/2017 13:02;;206,21 ;Cartão de Crédito;65;-1;;receber;Nova Iguaçu
109825;23808143;34;19/08/2017 13:04;;116,50 ;Cartão de Crédito;61;;;receber;São Paulo
109843;24359170;34;19/08/2017 13:27;;70,08 ;Cartão de Crédito;21;;;receber;São Paulo
109844;97585771;34;19/08/2017 13:27;;68,93 ;Dinheiro;36;5;;receber;Rio de Janeiro
109845;46623948;34;19/08/2017 13:28;;45,50 ;Cartão de Crédito;17;5;;receber;Campinas
109870;58768292;34;19/08/2017 14:09;;20,45 ;Cartão de Crédito;27;;;receber;São Paulo
109871;196248;34;19/08/2017 14:10;;91,97 ;Cartão de Crédito;21;5;;receber;São Paulo
109872;99162150;34;19/08/2017 14:10;;57,50 ;Cartão de Débito;25;5;;receber;São Paulo
109890;24618490;34;19/08/2017 14:34;;37,34 ;Dinheiro;23;-1;;receber;São Bernardo do Campo
109895;13057256;34;19/08/2017 14:43;;23,90 ;Dinheiro;18;;;receber;São Paulo
109896;38379082;34;19/08/2017 14:47;;50,21 ;Cartão de Débito;21;4;;receber;São Paulo
109914;60015455;34;19/08/2017 15:18;;4.032,96 ;Dinheiro;18;5;;receber;São Paulo
109915;22470263;34;19/08/2017 15:21;;84,23 ;Cartão de Débito;21;4;;receber;São Paulo
109916;40289007;34;19/08/2017 15:22;;3.251,14 ;Dinheiro;18;5;;receber;São Paulo
109941;46854041;34;19/08/2017 16:02;;34,37 ;Cartão de Débito;65;5;;receber;Nova Iguaçu
109942;1651325;34;19/08/2017 16:04;;120,77 ;Cartão de Crédito;21;;;receber;São Paulo
109943;45949664;34;19/08/2017 16:05;;32,45 ;Cartão de Débito;17;5;;retirar;undefined
109961;50206574;34;19/08/2017 16:27;;33,50 ;Dinheiro;53;;;receber;São Paulo
109966;6273731;34;19/08/2017 16:32;;37,34 ;Cartão de Crédito;42;;;receber;Rio de Janeiro
109970;12416107;34;19/08/2017 16:43;;42,05 ;Cartão de Débito;61;-1;;receber;São Paulo
109985;90471705;34;19/08/2017 17:03;;37,18 ;Cartão de Crédito;33;;;receber;Rio de Janeiro
109987;61557329;34;19/08/2017 17:06;;52,64 ;Cartão de Débito;60;5;;receber;Rio de Janeiro
109991;89089240;34;19/08/2017 17:14;;137,47 ;Dinheiro;65;;;receber;undefined
110013;91472332;34;19/08/2017 17:32;;34,37 ;Dinheiro;40;;;retirar;Rio de Janeiro
110014;17889953;34;19/08/2017 17:34;;36,50 ;Cartão de Crédito;17;5;;receber;Campinas
110015;48159797;34;19/08/2017 17:37;;34,90 ;Cartão de Crédito;22;5;;receber;São Paulo
110033;62545830;34;19/08/2017 18:09;;38,34 ;Cartão de Crédito;19;;;receber;São Paulo
